journal_nlm_id	delay_type	slope	slope_as_percent	p_value
8500749	Acceptance	  -0.08751	  -0.07981	 8.79e-01
8500749	Publication	  -1.76425	  -9.60457	 4.23e-42
8500858	Acceptance	   2.50272	   1.52117	 4.49e-01
8500858	Publication	  -4.97579	 -13.53597	 1.22e-04
8500909	Acceptance	   0.32241	   0.19031	 6.45e-01
8500909	Publication	  -9.29290	 -18.20246	2.72e-152
8501808	Acceptance	  -5.84093	  -3.93624	 1.19e-09
8501808	Publication	  -6.41876	  -6.03562	 7.83e-20
8501884	Acceptance	  -3.21820	  -2.98750	 3.00e-03
8501884	Publication	   3.55524	   7.18599	 3.67e-02
8502311	Acceptance	   1.86741	   1.21061	 1.22e-01
8502311	Publication	  -3.56206	  -5.70426	 1.16e-05
8502536	Acceptance	   1.18805	   0.87385	 9.57e-01
8502536	Publication	   2.93684	  52.67690	 7.83e-02
8502651	Acceptance	  -1.69496	  -1.24211	 8.64e-01
8503227	Acceptance	   2.77263	   4.59995	 2.40e-03
8503227	Publication	  -1.53799	  -6.01079	 1.01e-05
8503885	Acceptance	   2.02128	   2.00483	 1.54e-01
8503885	Publication	 -21.30016	 -20.83703	 2.86e-33
8503886	Acceptance	   0.99887	   0.77729	 1.02e-02
8503886	Publication	  -5.15916	 -13.67920	8.75e-167
8504048	Acceptance	  -1.15855	  -0.89440	 4.30e-04
8504048	Publication	  -4.75236	 -24.27210	2.91e-250
8504356	Acceptance	  -3.85155	  -2.88092	 7.54e-11
8504356	Publication	  -4.16066	 -11.51145	6.05e-201
8504412	Acceptance	  -6.87449	 -13.84820	 6.19e-05
8504412	Publication	  -4.07675	 -13.88863	 4.58e-10
8505191	Acceptance	   3.89023	   4.21750	 2.82e-11
8505191	Publication	  -1.69141	  -6.21812	 8.63e-20
8505245	Acceptance	  -9.61462	  -7.24000	 6.20e-31
8505245	Publication	  -7.89243	 -14.76687	 1.51e-47
8506498	Acceptance	   0.68155	   0.35166	 4.31e-01
8506498	Publication	  -8.26694	  -8.68629	 5.18e-77
8506513	Acceptance	  -3.91897	  -1.61521	 2.63e-04
8506513	Publication	  -5.06646	 -13.41602	1.08e-102
8506639	Acceptance	  -2.19176	  -1.63063	 8.19e-02
8506639	Publication	  -5.97368	 -14.06132	 2.42e-10
8506895	Acceptance	  29.05370	  21.02500	 1.52e-59
8506895	Publication	 -16.29153	 -22.57435	 1.51e-53
8506960	Acceptance	   0.77532	   1.23361	 5.21e-01
8507085	Acceptance	 -10.23172	 -10.72046	 8.52e-48
8507085	Publication	   0.98650	   3.15510	 1.25e-07
8507436	Acceptance	   1.49342	   0.97509	 2.40e-01
8507436	Publication	  -2.13431	  -9.33304	 1.01e-37
8508040	Acceptance	   3.73205	   1.79079	 4.83e-07
8508040	Publication	  -7.40058	 -14.84359	2.05e-202
8508062	Acceptance	  -2.19713	  -1.30643	 9.72e-02
8508062	Publication	  -4.00529	 -14.97914	 3.23e-59
8508119	Acceptance	  -6.44069	  -3.41240	 1.50e-18
8508119	Publication	  -8.60916	 -18.01179	 1.24e-73
8508176	Acceptance	  -6.52411	  -5.35291	 4.85e-18
8508176	Publication	  -8.58403	 -15.46705	 6.58e-44
8508183	Acceptance	  -5.52389	  -4.98753	 1.53e-42
8508183	Publication	 -12.85069	 -47.44355	 6.45e-21
8508335	Acceptance	   0.77802	   0.57570	 1.29e-01
8508335	Publication	  -4.88461	 -12.90793	7.79e-134
8508350	Acceptance	   1.87239	   0.95583	 4.18e-07
8508350	Publication	 -12.01293	 -25.22064	 0.00e+00
8510094	Acceptance	   0.42743	   0.41071	 8.57e-01
8510094	Publication	   3.79157	   9.82161	 5.39e-04
8510280	Acceptance	  -2.10069	  -2.91403	 1.47e-01
8510280	Publication	 -35.58572	 -71.16555	2.85e-131
8510590	Acceptance	   6.85598	   4.84332	 1.98e-05
8510590	Publication	  -5.29594	  -7.05763	 1.99e-06
8510930	Acceptance	  -4.49903	  -2.47959	 2.35e-06
8510930	Publication	 -16.71678	 -20.32986	 4.12e-84
8511258	Acceptance	  -3.20472	  -1.99720	 6.84e-07
8511258	Publication	 -35.57562	 -32.28405	1.85e-231
8511379	Acceptance	 -13.50832	  -7.05880	 7.23e-68
8511379	Publication	  -6.13348	 -18.00907	5.39e-247
8601127	Acceptance	   4.29501	   2.77984	 4.43e-08
8601127	Publication	  -2.83147	 -16.94919	 5.25e-73
8603310	Acceptance	  -5.75592	  -6.46000	 1.11e-09
8603310	Publication	  -3.52595	 -10.86100	 3.43e-21
8603469	Acceptance	  -9.97667	  -7.47084	 6.42e-49
8603469	Publication	 -14.38137	 -17.41715	 1.10e-93
8604127	Acceptance	  -7.45283	  -8.20310	 5.68e-03
8604127	Publication	  -9.44586	 -27.39584	 2.00e-08
8604171	Acceptance	   1.07844	   1.02360	 2.11e-02
8604171	Publication	  24.53373	  18.50369	 2.26e-57
8605704	Publication	  -7.49022	 -10.82692	 1.88e-07
8605732	Acceptance	   5.89769	   5.19735	 2.20e-39
8605732	Publication	  -6.61911	 -15.59903	1.01e-200
8605825	Acceptance	 -27.78340	 -11.19591	 1.42e-02
8605825	Publication	  -7.31813	 -12.56375	 6.93e-02
8605826	Acceptance	 -13.54689	  -4.67941	 1.30e-36
8605826	Publication	  -4.69065	  -8.82960	 5.43e-72
8605834	Acceptance	  -5.80122	  -3.02861	 1.66e-11
8605834	Publication	  -0.20062	  -0.54755	 3.13e-01
8605836	Acceptance	  -1.94233	  -1.36656	 2.41e-02
8605836	Publication	 -20.18901	 -14.47945	1.29e-154
8606191	Acceptance	  -0.40601	  -0.32067	 6.38e-01
8606191	Publication	  -4.29297	 -21.83264	 2.06e-68
8606714	Acceptance	  36.29599	  32.87702	 3.59e-07
8606714	Publication	   5.85138	   9.79912	 1.08e-01
8607378	Acceptance	   8.72900	   9.17284	 1.16e-18
8607378	Publication	 -13.41320	 -14.31998	 7.06e-23
8607529	Acceptance	  -5.36252	  -2.86451	 6.44e-03
8607529	Publication	 -21.59796	 -33.51157	 4.52e-70
8607637	Acceptance	  -2.90341	  -2.40060	 3.94e-01
8607637	Publication	  -1.67086	  -4.16247	 9.04e-04
8607793	Acceptance	  -5.14164	  -3.67782	 2.20e-02
8607899	Publication	  -5.34797	 -15.60166	1.68e-272
8607908	Acceptance	  -2.61285	  -2.54077	 5.53e-28
8607908	Publication	  -2.24451	 -17.33199	7.29e-192
8607909	Acceptance	 -77.55587	 -67.26239	 1.50e-02
8608029	Acceptance	  -7.91683	  -4.71257	 4.57e-41
8608029	Publication	 -11.81310	 -24.76998	1.70e-249
8608576	Acceptance	  -6.69521	  -9.24054	 6.67e-08
8608576	Publication	 -20.02876	 -22.08589	 2.54e-26
8609169	Publication	 -23.15063	 -23.45363	1.93e-237
8609465	Acceptance	   3.33817	   2.96919	 3.06e-06
8609465	Publication	  27.85623	  24.12510	 9.23e-21
8610224	Acceptance	   3.82960	   2.68374	 1.69e-06
8610241	Acceptance	  18.78137	  21.84075	 1.25e-74
8610241	Publication	  -4.30745	  -8.42771	 2.29e-21
8610330	Acceptance	  14.76668	   8.93378	 8.37e-02
8610330	Publication	 -24.17846	 -48.94425	 1.59e-07
8610370	Acceptance	  -2.37292	  -2.55503	 5.28e-04
8610370	Publication	 -16.95506	 -38.84640	1.19e-116
8610391	Acceptance	  -5.35896	  -4.50932	 1.42e-02
8610391	Publication	  -2.50008	  -3.04345	 3.67e-02
8610640	Acceptance	  -4.72616	  -3.50279	 6.07e-30
8610640	Publication	   2.88791	   8.56740	 3.49e-17
8610642	Acceptance	  -8.65551	  -6.53963	 5.53e-31
8610642	Publication	 -15.27810	 -29.97844	1.25e-268
8610688	Acceptance	  -7.99553	  -5.95820	 5.09e-07
8610688	Publication	 -10.98192	 -16.87674	 1.13e-52
8610856	Acceptance	  -3.18873	  -1.66758	 6.17e-02
8610856	Publication	 -12.66351	 -21.95026	 1.20e-50
8611515	Acceptance	   2.54880	   1.54557	 2.77e-03
8611515	Publication	  -6.67715	 -19.32234	8.29e-104
8611877	Acceptance	  -2.94041	  -1.47538	 4.18e-14
8611877	Publication	  -6.32016	 -17.73073	1.15e-196
8700181	Acceptance	   0.28385	   0.27583	 7.64e-01
8700181	Publication	  -4.27705	  -7.63375	 3.44e-12
8700872	Publication	  -5.18834	  -4.45807	 4.31e-01
8700907	Acceptance	   0.59154	   1.09603	 5.17e-01
8700907	Publication	  -7.32317	  -5.43015	 3.78e-07
8701199	Acceptance	 -21.52866	 -16.91099	 4.11e-01
8701199	Publication	   1.30762	   4.28514	 7.20e-01
8701687	Acceptance	  -8.55765	  -9.78183	 3.25e-04
8701687	Publication	   0.61761	   1.80090	 6.85e-01
8701709	Acceptance	   2.12734	   1.60399	 1.33e-01
8701709	Publication	  -2.69186	 -10.95859	 6.90e-21
8701744	Acceptance	  -9.21688	  -5.72015	 7.50e-01
8701744	Publication	 -28.44734	-148.31771	 3.53e-15
8702287	Acceptance	   3.59835	   3.15464	 4.10e-04
8702459	Acceptance	  -1.40788	  -1.10521	 3.24e-05
8702459	Publication	   4.46483	   7.48923	 6.14e-04
8702539	Acceptance	   5.08647	   3.03785	 2.28e-01
8702539	Publication	   1.10219	   2.27267	 1.91e-01
8703089	Acceptance	   3.55673	   2.56461	 1.54e-09
8703089	Publication	  -6.25935	 -17.24422	1.25e-145
8703442	Acceptance	  -1.09830	  -0.74731	 2.90e-01
8703442	Publication	   6.81045	   6.06118	 4.71e-02
8703515	Acceptance	 -17.33823	  -9.27942	3.81e-121
8703515	Publication	 -18.30573	 -25.39584	1.71e-293
8703518	Acceptance	  -3.64145	  -2.96757	 1.14e-08
8703518	Publication	 -31.05118	 -23.77191	3.03e-173
8703571	Acceptance	   1.12719	   1.63271	 1.81e-05
8703571	Publication	  -5.19736	 -15.32691	 0.00e+00
8703737	Publication	 -18.03571	 -22.95726	 6.81e-02
8703941	Acceptance	  -4.22096	  -2.92600	 6.83e-09
8703941	Publication	  -2.19050	  -1.94699	 5.80e-04
8703985	Publication	  12.14965	  23.59580	 1.31e-09
8703986	Acceptance	  -2.60895	  -1.63841	 5.90e-02
8703986	Publication	   4.56586	   7.92927	 1.79e-02
8704308	Acceptance	 -10.09342	  -7.68829	 2.91e-01
8704308	Publication	  -8.23232	 -21.57008	 5.30e-06
8704309	Acceptance	 -26.02817	 -11.48242	1.11e-122
8704309	Publication	 -12.95995	 -27.18702	1.34e-255
8704565	Acceptance	   4.90404	   3.17580	 1.85e-02
8704565	Publication	 -15.07972	 -44.90563	 4.84e-37
8704773	Acceptance	  -3.32316	  -2.13993	 2.70e-11
8704773	Publication	   0.91467	   1.18909	 4.99e-03
8704895	Acceptance	  -4.10490	  -3.55435	 1.74e-23
8704895	Publication	   4.35060	  26.26990	 1.07e-11
8706123	Acceptance	  31.41742	  19.44776	 2.21e-01
8706123	Publication	  -3.24237	  -6.87165	 5.44e-01
8706300	Acceptance	  12.04879	  12.55619	 9.72e-02
8706300	Publication	  -5.67495	 -15.84129	 1.27e-04
8706402	Acceptance	 -12.90867	 -14.52686	 3.41e-01
8706402	Publication	  13.53773	  28.14277	 5.83e-02
8706645	Acceptance	   1.75817	   1.39183	 7.76e-02
8706645	Publication	  -6.85642	 -30.92915	 3.37e-60
8706896	Publication	 -18.19220	 -13.74011	 1.62e-02
8707234	Acceptance	   2.96286	   3.48713	 1.38e-01
8707234	Publication	   0.30803	   1.30865	 4.93e-02
8708303	Acceptance	 -13.50521	 -12.71604	 7.39e-06
8708303	Publication	 -21.04564	 -47.02871	 2.19e-16
8708475	Acceptance	   1.18107	   1.25022	 1.93e-01
8708475	Publication	 -11.03311	 -21.87421	 7.87e-10
8708534	Acceptance	  -0.02345	  -0.01691	 9.88e-01
8708534	Publication	 -22.55236	 -37.92991	 1.25e-71
8708660	Acceptance	  -0.73564	  -0.41561	 7.59e-01
8708660	Publication	  -1.15648	  -2.42680	 3.47e-03
8708682	Acceptance	   5.57884	   3.99066	 5.46e-01
8708682	Publication	  -0.83396	  -0.72508	 9.07e-01
8708728	Acceptance	  -4.76214	  -4.00111	 1.89e-41
8708728	Publication	  -6.37178	  -9.47629	 0.00e+00
8709159	Acceptance	   0.50474	   0.41155	 7.26e-02
8709159	Publication	  -0.79778	  -5.67327	 1.66e-28
8709538	Acceptance	   1.29887	   0.80283	 2.00e-01
8709538	Publication	  -3.40055	 -18.50889	 5.13e-21
8709735	Acceptance	   3.69636	   3.80928	 1.54e-02
8709735	Publication	 -10.34357	 -15.52461	 1.16e-24
8709751	Acceptance	  -2.07967	  -2.05726	 3.58e-02
8709751	Publication	  -3.81227	 -16.44403	 9.84e-26
8709782	Acceptance	   3.92781	   5.21461	 1.01e-09
8709782	Publication	  -6.09930	 -15.38654	 8.50e-73
8710131	Acceptance	   1.30656	   0.77810	 9.90e-02
8710131	Publication	  -1.75036	 -10.14447	 2.10e-20
8710213	Acceptance	   7.10353	   6.11063	 2.43e-81
8710213	Publication	  -8.43162	 -23.59158	4.60e-281
8710240	Publication	 -12.96526	 -23.37173	 8.98e-34
8710411	Acceptance	  -5.20422	  -3.25455	 2.93e-01
8710411	Publication	   0.22468	   0.50467	 8.94e-01
8710425	Acceptance	  -2.11854	  -1.99479	 5.62e-03
8710425	Publication	  -6.13166	 -21.55956	 7.73e-64
8710523	Acceptance	  -1.13283	  -0.92454	 8.30e-02
8710523	Publication	  -6.24067	 -21.27575	 2.01e-68
8710629	Acceptance	   0.82518	   0.57771	 6.11e-01
8710629	Publication	 -15.36336	 -24.69803	 1.10e-40
8710716	Acceptance	  -6.56444	  -5.41589	 1.29e-01
8710716	Publication	   2.35620	   1.26370	 2.74e-01
8711016	Acceptance	   3.72345	   6.56682	 5.79e-02
8711562	Acceptance	   2.46926	   1.77574	 2.72e-27
8711562	Publication	  -2.03891	  -3.59392	 1.55e-03
8712028	Publication	   4.34002	  15.17902	 6.58e-30
8712158	Acceptance	   2.39953	   1.58262	 1.23e-05
8712158	Publication	  -1.74367	 -12.52743	 3.45e-65
8712262	Acceptance	  -0.20634	  -0.19183	 8.21e-01
8712262	Publication	  -2.32525	  -1.67776	 1.19e-03
8712411	Publication	   3.08221	   5.75726	 3.41e-01
8712418	Acceptance	  -1.69836	  -1.64557	 3.45e-01
8712418	Publication	 -17.13053	  -6.70155	 1.91e-04
8800109	Acceptance	  -4.70145	  -3.96280	 1.49e-01
8800109	Publication	  -9.76124	 -21.67199	 7.95e-35
8800135	Acceptance	   1.83412	   1.55371	 1.40e-04
8800135	Publication	  -6.16804	 -20.62680	2.73e-190
8800478	Acceptance	   2.36150	   2.80639	 1.14e-13
8800478	Publication	  -4.33798	 -24.16943	7.40e-191
8800805	Acceptance	   0.28036	   0.25732	 3.91e-01
8800805	Publication	  -5.39551	 -14.85940	 0.00e+00
8801383	Acceptance	  -6.94318	  -2.85655	 8.23e-14
8801383	Publication	 -13.34245	 -11.45229	2.65e-150
8801384	Acceptance	  49.77085	  25.57018	 4.62e-08
8801384	Publication	  10.07377	   7.82697	 2.28e-01
8802365	Acceptance	   3.12939	   3.88500	 2.46e-02
8802712	Acceptance	  -3.06678	  -2.16260	 7.54e-08
8802712	Publication	  -6.05988	  -7.38850	 7.79e-34
8802730	Acceptance	  -1.12596	  -0.91835	 2.68e-01
8802730	Publication	  -5.39855	 -14.64174	 1.99e-81
8803400	Acceptance	  -3.80145	  -3.03299	 2.21e-01
8803400	Publication	   3.26743	   4.70672	 3.30e-02
8803460	Acceptance	   3.80339	   2.54210	 8.86e-01
8803460	Publication	  21.58649	  30.05755	 1.42e-02
8803591	Acceptance	   2.39063	   1.55619	 1.97e-03
8803591	Publication	  -2.28240	 -13.48880	 4.84e-53
8803676	Acceptance	  -3.02885	  -2.88858	 1.60e-05
8803676	Publication	  -4.35419	  -9.14118	 6.30e-01
8803967	Acceptance	   1.10276	   1.16938	 3.68e-02
8803967	Publication	  -4.45807	 -16.82210	 2.91e-38
8804069	Acceptance	   0.29585	   0.28849	 3.32e-01
8804069	Publication	   0.17309	   0.32803	 2.83e-01
8804070	Acceptance	  -1.59421	  -0.94525	 5.93e-04
8804070	Publication	   1.81696	   3.45360	 2.29e-01
8804099	Acceptance	 -31.05598	 -24.99619	 8.26e-08
8804099	Publication	-118.83603	 -46.87981	 1.58e-23
8804206	Acceptance	 -23.09699	 -17.17829	 1.33e-04
8804206	Publication	  21.22654	  38.74284	 6.15e-13
8804207	Acceptance	   1.25359	   0.98072	 9.87e-04
8804207	Publication	  -3.54248	  -9.92940	1.23e-302
8804297	Acceptance	  -9.95390	 -11.11154	 6.65e-82
8804297	Publication	  -2.20735	  -7.49868	 1.91e-20
8804358	Acceptance	  -4.46021	  -2.04742	 2.21e-03
8804358	Publication	  -6.09764	 -18.78378	1.22e-107
8804364	Acceptance	  10.03148	   9.81192	 3.35e-02
8804364	Publication	 -27.36075	 -61.15479	 1.53e-25
8804476	Acceptance	  -2.01137	  -1.45788	 9.69e-56
8804476	Publication	  -5.88761	 -13.47945	 0.00e+00
8804484	Acceptance	  10.67727	  10.30546	 1.51e-01
8804484	Publication	  -7.69163	 -38.51165	 7.72e-03
8804513	Acceptance	 -35.80589	 -21.25945	 1.64e-27
8804513	Publication	  26.95861	  10.61929	 4.67e-12
8804532	Acceptance	   1.50536	   0.87035	 5.49e-01
8804532	Publication	   0.47607	   1.42316	 2.66e-01
8804703	Acceptance	   4.48850	   4.52583	 4.36e-07
8804703	Publication	  -1.02162	  -1.87674	 2.40e-03
8804966	Acceptance	  -2.62360	  -2.28024	 2.46e-08
8804966	Publication	  -2.94879	 -16.89306	 8.28e-97
8805008	Acceptance	  -9.48512	 -10.63106	 1.09e-02
8805008	Publication	   5.38470	  13.07928	 2.75e-02
8805018	Acceptance	 -12.73927	  -4.43604	 1.04e-15
8805018	Publication	  -6.64065	 -26.97102	 1.67e-92
8805125	Acceptance	  -0.76003	  -0.55948	 3.94e-01
8805125	Publication	  -0.14655	  -0.39797	 6.09e-01
8805644	Acceptance	 -20.26614	  -7.59957	 3.32e-66
8805644	Publication	  -4.40907	 -20.03222	 5.29e-71
8806104	Acceptance	  -3.59396	  -1.43633	 9.94e-03
8806104	Publication	  -7.20925	 -17.79373	 1.11e-91
8806591	Acceptance	   2.54353	   2.10895	 2.71e-01
8806591	Publication	 -13.63270	 -25.68965	 3.24e-63
8806605	Acceptance	   0.50156	   0.59194	 8.82e-01
8806605	Publication	  -3.31380	  -4.90147	 3.33e-02
8806653	Acceptance	   1.28315	   1.02644	 3.37e-10
8806653	Publication	 -11.19703	 -12.28445	 0.00e+00
8806785	Acceptance	   4.88699	   3.25760	 2.42e-02
8806785	Publication	  -4.24953	 -11.46888	 5.93e-12
8806914	Acceptance	   8.66172	   9.01005	 8.07e-05
8806914	Publication	  -9.18980	 -18.19219	 3.35e-12
8807027	Acceptance	   1.33394	   0.93986	 4.14e-03
8807027	Publication	  -0.72179	  -1.56729	 2.40e-01
8807334	Acceptance	  -2.14886	  -2.08585	 3.09e-07
8807334	Publication	  -2.47980	  -9.37061	 4.12e-07
8807441	Acceptance	  -4.33244	  -6.74505	 9.30e-03
8807441	Publication	 -10.22919	 -16.54349	 4.85e-12
8807837	Acceptance	  -7.30185	  -3.86505	 5.58e-02
8807837	Publication	  -7.91284	 -16.66937	 3.81e-08
8809128	Acceptance	 -19.34921	 -13.25224	 1.28e-05
8809128	Publication	  -1.64706	  -3.05182	 1.05e-01
8809320	Acceptance	   2.97647	   1.54249	 5.45e-05
8809320	Publication	  -9.85329	 -22.81045	 3.85e-19
8809466	Acceptance	   9.11906	   6.69849	 2.71e-01
8809954	Acceptance	  22.81584	  17.39833	 1.52e-10
8809954	Publication	 -12.82464	 -26.30501	 6.38e-46
8811105	Acceptance	   2.03454	   1.49559	 1.77e-01
8811105	Publication	   3.07564	   6.97796	 4.12e-03
8811625	Acceptance	  -2.66578	  -2.14492	 1.65e-07
8811625	Publication	   1.73156	   3.33396	 3.51e-01
8812164	Acceptance	  -5.31749	  -7.42383	 5.03e-15
8812164	Publication	  -3.17382	  -8.21017	 3.10e-48
8812166	Acceptance	   8.97045	   3.21428	 2.85e-16
8812166	Publication	 -30.95101	 -19.50935	 1.21e-44
8812910	Acceptance	  12.03192	   9.01513	 4.31e-06
8812910	Publication	  18.01739	  12.75612	 5.15e-12
8900118	Acceptance	  -2.64105	  -5.40769	 3.96e-07
8900118	Publication	  -0.09237	  -0.33961	 5.27e-01
8900600	Acceptance	 -10.41469	  -4.81688	 5.07e-02
8900600	Publication	 -29.88924	 -32.17377	 4.47e-11
8900963	Acceptance	   1.91791	   2.29148	 5.95e-07
8900963	Publication	  -3.68944	 -17.34926	 1.82e-57
8901229	Acceptance	  -1.57270	  -1.21550	 1.39e-02
8901229	Publication	  -2.41165	  -7.86260	 3.04e-44
8901334	Acceptance	   2.31713	   1.34839	 8.19e-04
8901334	Publication	 -39.97704	 -29.30128	5.09e-211
8901557	Acceptance	  -7.23040	  -3.78192	 4.15e-04
8901557	Publication	 -26.92200	 -34.84577	 3.72e-44
8901573	Acceptance	  -6.28115	  -2.76476	 2.24e-12
8901623	Acceptance	  -5.99121	  -5.14243	 7.48e-08
8901623	Publication	 -17.87402	 -17.89571	 6.53e-43
8902526	Acceptance	   3.35304	   2.38323	 8.36e-03
8902526	Publication	   0.32402	   0.72326	 5.48e-01
8902541	Acceptance	  12.09113	   6.49841	 7.80e-09
8902541	Publication	   8.02204	   6.47566	 4.07e-12
8902615	Acceptance	  -7.15617	  -5.88143	 4.48e-16
8902615	Publication	  -2.04819	 -12.53223	 2.86e-23
8902881	Acceptance	   1.28248	   0.66751	 7.04e-01
8902881	Publication	   5.46577	   4.71049	 2.77e-03
8903034	Acceptance	   9.03811	   6.46840	 8.81e-07
8903034	Publication	  -4.03440	 -17.29359	 5.32e-27
8903118	Acceptance	   0.89089	   0.40278	 1.14e-01
8903118	Publication	 -14.58061	 -21.60890	 9.66e-47
8903333	Acceptance	   3.36763	   3.11778	 1.55e-01
8903333	Publication	   0.64289	   1.62012	 3.91e-01
8904486	Acceptance	  -6.38790	  -4.09361	 1.62e-03
8904486	Publication	  -8.30974	 -17.33640	 4.47e-50
8904683	Acceptance	   0.49038	   0.92048	 6.92e-02
8904683	Publication	  -2.60619	 -18.73938	2.69e-185
8904907	Acceptance	  -2.88567	  -2.51284	 7.52e-03
8904907	Publication	   0.58326	   3.46112	 3.54e-01
8905667	Acceptance	   1.43120	   0.91515	 1.23e-05
8905667	Publication	 -19.71307	 -32.35708	8.25e-223
8906319	Acceptance	   1.35485	   0.67007	 5.71e-01
8906319	Publication	 -13.17445	 -16.40570	 5.66e-31
8906443	Acceptance	  -1.26966	  -0.78680	 6.94e-01
8907422	Acceptance	  -1.05912	  -1.44916	 1.69e-02
8907422	Publication	  -0.94205	  -6.51080	 1.04e-06
8907465	Acceptance	  -3.16131	  -2.38144	 1.31e-05
8907468	Acceptance	   0.32356	   0.31148	 5.63e-01
8907468	Publication	  -3.32895	 -10.93620	 1.23e-60
8908438	Acceptance	  -1.96470	  -1.44746	 7.01e-04
8908438	Publication	  -5.24552	 -13.18650	9.03e-144
8908516	Acceptance	 -13.47439	  -7.29402	 1.32e-93
8908516	Publication	  -9.38659	 -10.77771	 1.28e-82
8908638	Acceptance	 -38.69648	 -21.18833	 1.42e-01
8908639	Acceptance	 -17.90052	 -14.56083	 3.36e-01
8908640	Acceptance	  31.97422	  18.31755	 1.31e-01
8908640	Publication	  -4.89705	  -9.71977	 5.06e-01
8908862	Acceptance	   5.85884	   3.18185	 1.08e-05
8908862	Publication	  -0.57724	  -0.76098	 5.89e-01
8909524	Acceptance	  -8.45861	  -6.28884	 5.96e-05
8910777	Acceptance	  23.31860	  15.62176	 3.41e-04
8910777	Publication	 -73.15322	 -39.85599	 7.74e-09
8911831	Acceptance	   7.60926	   8.72103	 2.98e-41
8911831	Publication	 -41.51974	 -72.25336	 5.02e-67
8911934	Publication	   9.04974	  18.14321	 3.94e-08
8912329	Acceptance	  -5.45390	  -7.71474	 1.22e-01
8912329	Publication	  -3.32364	  -4.75182	 6.33e-01
8912641	Acceptance	  29.13844	  22.70998	 1.48e-03
8912860	Acceptance	   3.31520	   4.63116	 1.30e-01
8912860	Publication	  -2.34682	  -6.60452	 3.21e-03
8913178	Acceptance	   1.05681	   0.76890	 1.33e-01
8913178	Publication	 -13.47322	 -14.13888	4.65e-194
8913398	Acceptance	   0.03003	   0.02742	 9.73e-01
8913398	Publication	 -19.53756	 -33.11510	3.94e-188
8913428	Acceptance	   1.19323	   2.13012	 1.20e-03
8913428	Publication	  -0.35924	  -1.27161	 1.71e-02
8913461	Acceptance	  -3.93236	  -2.83848	 3.01e-01
8913481	Acceptance	  12.20098	   5.93583	 7.05e-03
8913481	Publication	 -24.61229	 -59.71490	 5.91e-55
8914261	Acceptance	 -15.91308	 -15.65479	 8.44e-19
8914261	Publication	 -12.01457	 -15.26060	 5.08e-29
8914401	Acceptance	   1.64607	   2.24369	 7.26e-01
8914574	Acceptance	 -14.19311	  -7.22513	 2.05e-01
8914574	Publication	  -1.95636	  -5.65446	 4.85e-01
8914585	Acceptance	 -42.65461	 -37.06294	 4.83e-07
8914585	Publication	 -62.20841	 -86.83234	 2.73e-10
8915029	Acceptance	  10.12208	   7.52262	 3.76e-08
8915029	Publication	 -11.59568	 -24.14290	 8.32e-27
8915031	Acceptance	   6.69130	   2.04127	 1.59e-03
8915031	Publication	  -7.99827	 -16.10060	 1.43e-44
8915233	Acceptance	  -2.50706	  -1.40864	 1.76e-01
8915233	Publication	 -14.27474	 -22.20280	 2.15e-93
8916049	Acceptance	   1.58526	   0.89240	 1.14e-01
8916049	Publication	  -9.20651	 -20.46621	 3.18e-83
8916517	Acceptance	  -4.96591	  -3.12165	 2.31e-01
8916517	Publication	 -29.32500	 -63.90519	 1.49e-29
8916577	Acceptance	   6.75271	   5.45875	 7.32e-06
8916577	Publication	  20.75907	   6.67717	 2.19e-21
8917200	Acceptance	  17.15183	  11.37508	 2.45e-02
8917200	Publication	 -35.59717	 -62.43238	 2.33e-16
8917383	Acceptance	   3.26980	   2.53839	 1.26e-02
8917383	Publication	  -8.63169	 -14.30127	 9.42e-30
8918110	Acceptance	  -6.59446	  -5.15958	 5.80e-02
8918110	Publication	  -0.63115	  -1.66004	 5.74e-02
9001289	Acceptance	  -4.00743	  -4.86176	1.12e-204
9001289	Publication	  -2.85930	 -20.10019	 0.00e+00
9001516	Acceptance	  -5.75249	  -6.98927	 5.30e-18
9001516	Publication	  -0.44007	  -1.12197	 2.19e-01
9002902	Acceptance	  -5.38922	  -3.59294	 1.24e-03
9002902	Publication	  -1.17674	  -2.53829	 3.31e-04
9002937	Acceptance	  -6.05682	  -4.90044	 7.48e-70
9002937	Publication	  -7.36993	 -19.88728	2.98e-217
9002940	Acceptance	  47.81577	  54.18932	 5.62e-05
9002940	Publication	   5.68844	  12.23321	 3.63e-01
9002972	Acceptance	 -11.84845	  -9.43721	 1.09e-04
9002972	Publication	  -5.92303	 -13.01422	 6.43e-10
9002991	Acceptance	  -0.71263	  -1.10890	 2.44e-02
9002991	Publication	  -3.93113	 -15.70439	 2.01e-46
9003220	Acceptance	  -7.18507	  -5.64732	 4.28e-38
9003220	Publication	 -13.57355	 -27.17143	1.05e-111
9004255	Acceptance	 -38.43751	 -16.58509	 4.68e-05
9004255	Publication	  -4.43506	  -7.31432	 2.25e-05
9004494	Acceptance	  -1.56349	  -1.20684	 2.47e-01
9004494	Publication	  -6.29565	 -11.92126	 7.75e-55
9004580	Acceptance	   6.68850	   6.23653	 3.95e-02
9005353	Acceptance	  -4.55694	  -2.85781	 1.18e-14
9005353	Publication	  -3.42743	  -9.43097	1.06e-149
9005373	Acceptance	   2.02972	   2.35316	 2.48e-10
